file_id,source,relative_path,file_name,file_extension,mime_type,is_video,category_path,input_component_weak,observation_weak,expected_fault_type_v2,expected_recipient_type,ocr_needed,serial_number_expected,brand_model_expected,bbox_needed,bbox_priority,review_status,notes
ee996d32c3778295ef5a99e3033a67ec7be92f01,local_round2_images,Isolator/7eb0499c-2cda-4143-84bf-10a435c40393.jpg,7eb0499c-2cda-4143-84bf-10a435c40393.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
15368eb93b36f488892af9b21f8846fb6c9a182a,local_round2_images,Isolator/82352c3b-03db-4fd2-b3f1-b2bdbf59739c.jpg,82352c3b-03db-4fd2-b3f1-b2bdbf59739c.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
6cceb31353690638b3682e713f730e435ffeb11b,local_round2_images,Isolator/8a7775ad-bf15-41f1-9124-6198fff97341.jpg,8a7775ad-bf15-41f1-9124-6198fff97341.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
432a2599534c447e559175f28f9ca58f85bba75e,local_round2_images,Isolator/8ce85edb-c1d7-47e8-9940-76a8b0f61ccc.jpg,8ce85edb-c1d7-47e8-9940-76a8b0f61ccc.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
c01aa5066c46036d546fa8b0b89b36cf17af7fc4,local_round2_images,Isolator/8f4b3350-da04-45fc-8af2-ec9ee2c9a0d0.jpg,8f4b3350-da04-45fc-8af2-ec9ee2c9a0d0.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
d2bfbe609073be3c4a50a70b6616dc539736fe8c,local_round2_images,Isolator/91d120aa-ba4b-4b12-a0d3-9d4dfe4cd96f.jpg,91d120aa-ba4b-4b12-a0d3-9d4dfe4cd96f.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
7584b2ddd4e4e96ae194aad35930d9d5a499bcd2,local_round2_images,Isolator/94309b71-0863-4245-b51e-7cbf4f0b5e67.jpg,94309b71-0863-4245-b51e-7cbf4f0b5e67.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
ccbfe09a8d94c7922876acb9b103503907b7e43a,local_round2_images,Isolator/94e76ddb-0bfa-4f4c-9873-bd4bb469f9dc.jpg,94e76ddb-0bfa-4f4c-9873-bd4bb469f9dc.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
ffc4c4d157ad789e7cb22e527fa05b75c1902cbb,local_round2_images,Isolator/96a80ae0-8c77-4e32-8109-6b9c93247d50.jpg,96a80ae0-8c77-4e32-8109-6b9c93247d50.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
d5911cce230d8bfa5cdb1201625cc21ed5e7f0da,local_round2_images,Isolator/97485f9f-c799-48af-945d-aa7d2b9da6ea.jpg,97485f9f-c799-48af-945d-aa7d2b9da6ea.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
6c159983e7b7ca3add39f47d229fc7a012b1c230,local_round2_images,Isolator/9956441c-b05d-4792-aa7e-9474bd2b2f52.jpg,9956441c-b05d-4792-aa7e-9474bd2b2f52.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
4e0402676bef112a7cc1d3ddcd4b3435cd72d953,local_round2_images,Isolator/99b920e0-953e-4747-83f4-c627cdecb39f.jpg,99b920e0-953e-4747-83f4-c627cdecb39f.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
a1184c40c6790ed2bec616ccd15cdf7f369f45ec,local_round2_images,Isolator/9e58cc83-6e0f-4022-bdc1-71d229048fba.jpg,9e58cc83-6e0f-4022-bdc1-71d229048fba.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
9eaa8740f34c4669e5a16d1e36c6f0a37738802c,local_round2_images,Isolator/a18f2bd6-380f-4c26-999c-3fbbaa35e3f1.jpg,a18f2bd6-380f-4c26-999c-3fbbaa35e3f1.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
80edbec385ad696e8ebfb07b79d2a1ea7dd79a5a,local_round2_images,Isolator/a39eb3b6-1a8d-4298-adfc-0ee821edbe59.jpg,a39eb3b6-1a8d-4298-adfc-0ee821edbe59.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
9e9595847d5e94ec6a8b4560eb9204942e503bf3,local_round2_images,Isolator/a6f3477b-0eec-49c3-b93e-171a02a4fe98.jpg,a6f3477b-0eec-49c3-b93e-171a02a4fe98.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
1f7fd1aa8245a042e42a03b2f006cf6b659800e9,local_round2_images,Isolator/a8e82877-9abc-4229-b02b-ead2fd2a4553.jpg,a8e82877-9abc-4229-b02b-ead2fd2a4553.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
9ebaca01f36790f61eeee6a12baafe2e3de0d8a1,local_round2_images,Isolator/b1aca7d0-356b-4826-924b-8ebf02766e92.jpg,b1aca7d0-356b-4826-924b-8ebf02766e92.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
d02a47debead5ab5a6d6e6d4f047274611df6e15,local_round2_images,Isolator/b487f46f-4a32-4ba4-866b-25b4d1b9ba3c.jpg,b487f46f-4a32-4ba4-866b-25b4d1b9ba3c.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
bff8b404eeba12160cf954ed07b451f72ef8a8bc,local_round2_images,Isolator/bb2e1a62-97a3-4a3d-bb84-559cc8981454.jpg,bb2e1a62-97a3-4a3d-bb84-559cc8981454.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
e11d87e9bdcbe1b087e0deccc3f233ac5d543ef5,local_round2_images,Isolator/bbdee54e-6055-4a8b-9a22-eadc4f1c2aa5.jpg,bbdee54e-6055-4a8b-9a22-eadc4f1c2aa5.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
d6cdc987005400d221428998ac7fcef652bf8a14,local_round2_images,Isolator/bed04bad-6745-4faa-9fc1-a4f0329bdbec.jpg,bed04bad-6745-4faa-9fc1-a4f0329bdbec.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
90700997c3e361ff2a232ec6de7dbce6ae28bad7,local_round2_images,Isolator/c785d52a-3c94-48b3-8b92-a8d57fbb895b.jpg,c785d52a-3c94-48b3-8b92-a8d57fbb895b.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
24cd6d3dcd13a6689e118c6f4de353f2d314d9f1,local_round2_images,Isolator/d1498f9f-efb8-4460-b825-d0b89f369adb.jpg,d1498f9f-efb8-4460-b825-d0b89f369adb.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
716c4ec693c206948def00222c859c2e6727609f,local_round2_images,Isolator/d1cbe758-4e75-412f-a71b-f2e922a22ae2.jpg,d1cbe758-4e75-412f-a71b-f2e922a22ae2.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
17b44d4be0952ebdc0a5d3acedb479a1c7c36464,local_round2_images,Isolator/ddd7a035-5702-4d97-b6ab-179f5f67198f.jpg,ddd7a035-5702-4d97-b6ab-179f5f67198f.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
830fe41b3c9c8619d27695ced873867f9eecf167,local_round2_images,Isolator/e2e94823-57f4-416d-b369-897384103cb6.jpg,e2e94823-57f4-416d-b369-897384103cb6.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
475720406430eb9514e15875739f4a0539748b69,local_round2_images,Isolator/e3c55369-828a-4bdd-ab46-80dac968f1d7.jpg,e3c55369-828a-4bdd-ab46-80dac968f1d7.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
3dca43c478a3d0a9b42b43fc62752687e70ae2a7,local_round2_images,Isolator/e3e7c544-8363-4dfa-9b3b-3ede95bbf700.jpg,e3e7c544-8363-4dfa-9b3b-3ede95bbf700.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
16936fe5ee467d7a545224f45b12dbc2c51aeae9,local_round2_images,Isolator/e5a3c808-2328-4a5c-8e1a-71678f324ec4.jpg,e5a3c808-2328-4a5c-8e1a-71678f324ec4.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
faf45fbb44be50001007b335e2d92f628897a5de,local_round2_images,Isolator/e8a5bf84-d6dd-4cb5-96d1-f250f464428e.jpg,e8a5bf84-d6dd-4cb5-96d1-f250f464428e.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
0309d663e86eb761fad856ea70eb248959d03e71,local_round2_images,Isolator/f5b56baf-069c-4b79-9fba-8b408cdaaefa.jpg,f5b56baf-069c-4b79-9fba-8b408cdaaefa.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
22d4ce7d15a497d1b36f98f086cdc50055193735,local_round2_images,Isolator/f85005aa-4bfd-4b63-b77e-ea92c49a9008.jpg,f85005aa-4bfd-4b63-b77e-ea92c49a9008.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
47dec20d6ad60936874679ab0e896ac07c9fcff1,local_round2_images,Isolator/f8bab5ff-707a-44ee-bb0f-cd24f5544c35.jpg,f8bab5ff-707a-44ee-bb0f-cd24f5544c35.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
24eee0a4e5b51b11b583089fc386a3907de43af8,local_round2_images,Isolator/fad941ce-2398-4834-a0f4-c7303773f62c.jpg,fad941ce-2398-4834-a0f4-c7303773f62c.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
e924a652fc664a725ee1bbc11492a9c6a88d5cde,local_round2_images,Isolator/fdc5e97c-fd6b-452a-a8d1-b22826df5471.jpg,fdc5e97c-fd6b-452a-a8d1-b22826df5471.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
f0a74ad26c2fd74090b98f3809427339df456c9e,local_round2_images,Isolator/ffd9838a-5a28-4d55-9820-fc83a691c0d6.jpg,ffd9838a-5a28-4d55-9820-fc83a691c0d6.jpg,jpg,image/jpeg,false,Isolator,isolator,unknown,unknown,unknown,maybe,no,no,yes_subset,medium,weak_labeled,Folder label does not identify ON/OFF state.
